AA|2743|||AA|2743|ELP|DFW|20200730|4|1641|1641|936|1926|1926|1213|0|0|105|97|1015|1007|-8|952|1206|N915AN|16|7|74||1005|0|0|0|2|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200731|5|1641|1641|1650|1926|1926|1931|0|0|105|101|9|5|-4|1705|1923|N949AN|15|8|78||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200707|2|1055|1055|1054|1142|1142|1125|0|0|107|91|-1|-17|-16|1106|1121|N9006|12|4|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200708|3|1055|1055|1137|1142|1142|1159|0|0|107|82|42|17|-25|1145|1156|N93003|8|3|71||17|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200711|6|1055|1055|1045|1142|1142|1126|0|0|107|101|-10|-16|-6|1108|1122|N778XF|23|4|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200713|1|1055|1055|1114|1142|1142|1151|0|0|107|97|19|9|-10|1128|1145|N9011P|14|6|77||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200714|2|1055|1055|1051|1142|1142|1126|0|0|107|95|-4|-16|-12|1109|1123|N9012|18|3|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200715|3|1055|1055|1049|1142|1142|1122|0|0|107|93|-6|-20|-14|1104|1118|N9026C|15|4|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200718|6|1055|1055|1055|1142|1142|1127|0|0|107|92|0|-15|-15|1109|1122|N752US|14|5|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200720|1|1055|1055|1052|1142|1142|1131|0|0|107|99|-3|-11|-8|1113|1127|N5007E|21|4|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200721|2|1055|1055|1056|1142|1142|1136|0|0|107|100|1|-6|-7|1118|1133|N12028|22|3|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200722|3|1055|1055|1050|1142|1142|1132|0|0|107|102|-5|-10|-5|1115|1130|N835AW|25|2|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200725|6|1055|1055|1050|1142|1142|1125|0|0|107|95|-5|-17|-12|1111|1122|N742PS|21|3|71||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200727|1|1055|1055|1047|1142|1142|1123|0|0|107|96|-8|-19|-11|1103|1119|N9015D|16|4|76||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200728|2|1055|1055|1050|1142|1142|1133|0|0|107|103|-5|-9|-4|1117|1129|N9008U|27|4|72||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|DFW|ELP|20200729|3|1055|1055|1049|1142|1142|1144|0|0|107|115|-6|2|8|1124|1139|N9015D|35|5|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200707|2|1229|1229|1221|1510|1510|1502|0|0|101|101|-8|-8|0|1230|1451|N9006|9|11|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200708|3|1229|1229|1249|1510|1510|1538|0|0|101|109|20|28|8|1300|1524|N93003|11|14|84||10|0|8|0|10|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
